state,year,industry_name,total_emp,all_emp_tot,pct_emp
South Dakota,2018,"Mining, Quarrying, & Oil and Gas Extraction",10579,1559779,0.6782371092315
South Dakota,2019,Transportation & Warehousing,154277,1577567,9.779426167002732
South Dakota,2019,Accomodation & Food Services,489879,1577567,31.05281740807205
South Dakota,2019,"Agriculture, Forestry, Fishing & Hunting",72938,1577567,4.623448639582344
South Dakota,2019,Construction,283727,1577567,17.985099840450516
South Dakota,2019,Utilities,26196,1577567,1.6605316921563393
South Dakota,2019,Manufacturing,539658,1577567,34.20824598891838
South Dakota,2019,"Mining, Quarrying, & Oil and Gas Extraction",10892,1577567,0.6904302638176382
South Dakota,2020,Transportation & Warehousing,152767,1495846,10.212749173377473
South Dakota,2020,Accomodation & Food Services,420918,1495846,28.139126621323317
South Dakota,2020,"Agriculture, Forestry, Fishing & Hunting",74706,1495846,4.994230689522852
South Dakota,2020,Construction,293281,1495846,19.606363221882468
South Dakota,2020,Utilities,25614,1495846,1.7123420459057952
South Dakota,2020,Manufacturing,517623,1495846,34.604030094007
South Dakota,2020,"Mining, Quarrying, & Oil and Gas Extraction",10937,1495846,0.7311581539810916
South Dakota,2021,Transportation & Warehousing,157677,1566805,10.063600767166303
South Dakota,2021,Accomodation & Food Services,467593,1566805,29.8437265645693
South Dakota,2021,"Agriculture, Forestry, Fishing & Hunting",76045,1566805,4.853507615816902
South Dakota,2021,Construction,301892,1566805,19.26800080418431
South Dakota,2021,Utilities,25774,1566805,1.6450036858447605
South Dakota,2021,Manufacturing,525738,1566805,33.55478186500554
South Dakota,2021,"Mining, Quarrying, & Oil and Gas Extraction",12086,1566805,0.771378697412888
South Dakota,2022,Transportation & Warehousing,161232,1631909,9.879962669487085
South Dakota,2022,Accomodation & Food Services,494908,1631909,30.326936122050924
South Dakota,2022,"Agriculture, Forestry, Fishing & Hunting",81430,1631909,4.9898615670359066
South Dakota,2022,Construction,314160,1631909,19.251073436080077
South Dakota,2022,Utilities,25980,1631909,1.5920005343435204
South Dakota,2022,Manufacturing,541209,1631909,33.16416540383073
South Dakota,2022,"Mining, Quarrying, & Oil and Gas Extraction",12990,1631909,0.7960002671717602
Tennessee,2015,Utilities,262853,11050291,2.378697538372519
Tennessee,2015,Construction,1408545,11050291,12.746677892917027
Tennessee,2015,Manufacturing,3988588,11050291,36.09486845188059
Tennessee,2015,Transportation & Warehousing,1945303,11050291,17.60408843531813
Tennessee,2015,Accomodation & Food Services,3309451,11050291,29.948994103413206
Tennessee,2015,"Mining, Quarrying, & Oil and Gas Extraction",41552,11050291,0.3760262965020559
Tennessee,2015,"Agriculture, Forestry, Fishing & Hunting",93999,11050291,0.8506472815964757
Tennessee,2016,Utilities,263669,11414558,2.3099361359414883
Tennessee,2016,Construction,1435150,11414558,12.572979172737131
Tennessee,2016,Manufacturing,4110876,11414558,36.014324864791085
Tennessee,2016,Transportation & Warehousing,2042403,11414558,17.892966157778513
Tennessee,2016,Accomodation & Food Services,3432567,11414558,30.071834581768297
Tennessee,2016,"Mining, Quarrying, & Oil and Gas Extraction",36776,11414558,0.3221850552601336
Tennessee,2016,"Agriculture, Forestry, Fishing & Hunting",93117,11414558,0.8157740317233484
Tennessee,2017,Utilities,264967,11648601,2.274668005196504
Tennessee,2017,Construction,1498118,11648601,12.860926389357829
Tennessee,2017,Manufacturing,4181014,11648601,35.892842410861185
Tennessee,2017,Transportation & Warehousing,2055579,11648601,17.646574039234412
Tennessee,2017,Accomodation & Food Services,3519922,11648601,30.217551446735964
Tennessee,2017,"Mining, Quarrying, & Oil and Gas Extraction",39272,11648601,0.3371391980891096
Tennessee,2017,"Agriculture, Forestry, Fishing & Hunting",89729,11648601,0.7702985105249978
Tennessee,2018,Utilities,264731,11837810,2.236317359376439
Tennessee,2018,Construction,1515548,11837810,12.802604535805187
Tennessee,2018,Manufacturing,4212886,11837810,35.58839008228718
Tennessee,2018,Transportation & Warehousing,2108885,11837810,17.81482385677756
Tennessee,2018,Accomodation & Food Services,3603150,11837810,30.43764007024948
Tennessee,2018,"Agriculture, Forestry, Fishing & Hunting",90506,11837810,0.7645501997413373
Tennessee,2018,"Mining, Quarrying, & Oil and Gas Extraction",42104,11837810,0.3556738957628142
Tennessee,2019,Utilities,267090,12189868,2.1910819706989444
Tennessee,2019,Construction,1584023,12189868,12.994586979941047
Tennessee,2019,Manufacturing,4259540,12189868,34.94328240469872
Tennessee,2019,Transportation & Warehousing,2255425,12189868,18.502456302233956
Tennessee,2019,Accomodation & Food Services,3684975,12189868,30.229818731425144
Tennessee,2019,"Agriculture, Forestry, Fishing & Hunting",95187,12189868,0.7808698174582366
Tennessee,2019,"Mining, Quarrying, & Oil and Gas Extraction",43628,12189868,0.3579037935439498
Tennessee,2020,Utilities,264712,11452035,2.311484378103979
Tennessee,2020,Construction,1582647,11452035,13.81978836075859
Tennessee,2020,Manufacturing,4019681,11452035,35.100145956591994
Tennessee,2020,Transportation & Warehousing,2314878,11452035,20.21368254637713
Tennessee,2020,Accomodation & Food Services,3136514,11452035,27.38826767469712
Tennessee,2020,"Agriculture, Forestry, Fishing & Hunting",93007,11452035,0.8121438678802501
Tennessee,2020,"Mining, Quarrying, & Oil and Gas Extraction",40596,11452035,0.3544872155909408
Tennessee,2021,Utilities,267557,12037651,2.222667861030362
Tennessee,2021,Construction,1659518,12037651,13.786061749090416
Tennessee,2021,Manufacturing,4188185,12037651,34.792377682323576
Tennessee,2021,Transportation & Warehousing,2439180,12037651,20.262923389289156
Tennessee,2021,Accomodation & Food Services,3347039,12037651,27.804751940391025
Tennessee,2021,"Agriculture, Forestry, Fishing & Hunting",94588,12037651,0.785767921000534
Tennessee,2021,"Mining, Quarrying, & Oil and Gas Extraction",41584,12037651,0.34544945687493345
Tennessee,2022,"Agriculture, Forestry, Fishing & Hunting",98126,12783807,0.7675804242038384
Tennessee,2022,Utilities,272768,12783807,2.1336992963050836
Tennessee,2022,Construction,1817221,12783807,14.215022176101375
Tennessee,2022,Manufacturing,4371174,12783807,34.193053759337886
Tennessee,2022,Transportation & Warehousing,2554138,12783807,19.97947872648578
Tennessee,2022,Accomodation & Food Services,3625914,12783807,28.36333495960945
Tennessee,2022,"Mining, Quarrying, & Oil and Gas Extraction",44466,12783807,0.34783065795658524
Texas,2015,Manufacturing,10574680,43336319,24.401426434026387
Texas,2015,Transportation & Warehousing,5905487,43336319,13.627108015334667
Texas,2015,Accomodation & Food Services,13361925,43336319,30.833087138757676
Texas,2015,Construction,8570858,43336319,19.777540404389214
Texas,2015,"Agriculture, Forestry, Fishing & Hunting",719064,43336319,1.659264138239337
Texas,2015,"Mining, Quarrying, & Oil and Gas Extraction",3239584,43336319,7.475448018554598
Texas,2015,Utilities,964721,43336319,2.226125850698118
Texas,2016,Manufacturing,10177846,43292294,23.50960196288051
Texas,2016,Transportation & Warehousing,6157073,43292294,14.222099203151489
Texas,2016,Accomodation & Food Services,13861853,43292294,32.019215706148536
Texas,2016,Construction,8761293,43292294,20.237534652240882
Texas,2016,"Agriculture, Forestry, Fishing & Hunting",719007,43292294,1.6608198216523244
Texas,2016,"Mining, Quarrying, & Oil and Gas Extraction",2637989,43292294,6.093437783638816
Texas,2016,Utilities,977233,43292294,2.257290870287447
Texas,2017,Manufacturing,10252213,44066540,23.265300611302816
Texas,2017,Transportation & Warehousing,6414043,44066540,14.555358782423127
Texas,2017,Accomodation & Food Services,14155592,44066540,32.1232209290768
Texas,2017,Construction,8884290,44066540,20.16107913169493
Texas,2017,"Agriculture, Forestry, Fishing & Hunting",723704,44066540,1.6422982153806494
Texas,2017,"Mining, Quarrying, & Oil and Gas Extraction",2649617,44066540,6.012763879351544
Texas,2017,Utilities,987081,44066540,2.239978450770131
Texas,2018,Manufacturing,10587957,45673324,23.181927814143766
Texas,2018,Transportation & Warehousing,6650155,45673324,14.560260602009173
Texas,2018,Accomodation & Food Services,14529568,45673324,31.81193468642659
Texas,2018,Construction,9257362,45673324,20.268640837264222
Texas,2018,"Agriculture, Forestry, Fishing & Hunting",718365,45673324,1.572832754629376
Texas,2018,"Mining, Quarrying, & Oil and Gas Extraction",2932935,45673324,6.421549261446353
Texas,2018,Utilities,996982,45673324,2.182854044080523
Texas,2019,Manufacturing,10905616,47172285,23.118693529473926
Texas,2019,Transportation & Warehousing,6934665,47172285,14.700718864901289
Texas,2019,Accomodation & Food Services,14943622,47172285,31.678817339461084
Texas,2019,Construction,9682642,47172285,20.526124608973255
Texas,2019,"Agriculture, Forestry, Fishing & Hunting",722054,47172285,1.530674208383164
Texas,2019,"Mining, Quarrying, & Oil and Gas Extraction",2971542,47172285,6.299338690080416
Texas,2019,Utilities,1012144,47172285,2.1456327587268667
Texas,2020,Manufacturing,10449050,43580273,23.976559302416486
Texas,2020,Transportation & Warehousing,7124915,43580273,16.3489453129401
Texas,2020,Accomodation & Food Services,12764790,43580273,29.29029379875615
Texas,2020,Construction,9240866,43580273,21.204240735251933
Texas,2020,"Agriculture, Forestry, Fishing & Hunting",715591,43580273,1.6420066941755966
Texas,2020,"Mining, Quarrying, & Oil and Gas Extraction",2282713,43580273,5.237950207425272
Texas,2020,Utilities,1002348,43580273,2.3000039490344633
Texas,2021,Manufacturing,10526732,45117021,23.33206352431824
Texas,2021,Transportation & Warehousing,7515863,45117021,16.658597649875865
Texas,2021,Accomodation & Food Services,13970902,45117021,30.96592303822542
Texas,2021,Construction,9236959,45117021,20.473335329475763
Texas,2021,"Agriculture, Forestry, Fishing & Hunting",706425,45117021,1.565761622426268
Texas,2021,"Mining, Quarrying, & Oil and Gas Extraction",2142308,45117021,4.748336553514914
Texas,2021,Utilities,1017832,45117021,2.255982282163532
Texas,2022,Manufacturing,11138025,48374856,23.0244096230488
Texas,2022,Transportation & Warehousing,8200660,48374856,16.95231919656774
Texas,2022,Accomodation & Food Services,15120387,48374856,31.256706996709198
Texas,2022,Construction,9771630,48374856,20.19981206765763
Texas,2022,"Agriculture, Forestry, Fishing & Hunting",700938,48374856,1.448971755078713
Texas,2022,"Mining, Quarrying, & Oil and Gas Extraction",2383384,48374856,4.926906655804825
Texas,2022,Utilities,1059832,48374856,2.1908737051330966
Utah,2015,Transportation & Warehousing,727322,4805941,15.133810423390548
Utah,2015,Accomodation & Food Services,1351289,4805941,28.117053455296272
Utah,2015,Manufacturing,1474474,4805941,30.680235150618785
Utah,2015,"Agriculture, Forestry, Fishing & Hunting",65295,4805941,1.3586309111992843
Utah,2015,Utilities,46965,4805941,0.9772279767895612
Utah,2015,Construction,1016153,4805941,21.14368445222278
Utah,2015,"Mining, Quarrying, & Oil and Gas Extraction",124443,4805941,2.5893576304827715
Utah,2016,Transportation & Warehousing,756027,4958441,15.247272277717935
Utah,2016,Accomodation & Food Services,1387947,4958441,27.99160058574863
Utah,2016,Manufacturing,1500579,4958441,30.2631210092043
Utah,2016,"Agriculture, Forestry, Fishing & Hunting",67211,4958441,1.355486532964696
Utah,2016,Utilities,46302,4958441,0.9338015719053631
Utah,2016,Construction,1098445,4958441,22.153031567785117
Utah,2016,"Mining, Quarrying, & Oil and Gas Extraction",101930,4958441,2.055686454673959
Utah,2017,Transportation & Warehousing,787219,5141091,15.312294608284507
Utah,2017,Accomodation & Food Services,1425940,5141091,27.736136162538262
Utah,2017,Manufacturing,1540376,5141091,29.962045021183247
Utah,2017,"Agriculture, Forestry, Fishing & Hunting",67188,5141091,1.306882138441043
Utah,2017,Utilities,47016,5141091,0.9145140593698886
Utah,2017,Construction,1169935,5141091,22.75655109003128
Utah,2017,"Mining, Quarrying, & Oil and Gas Extraction",103417,5141091,2.0115769201517733
Utah,2018,Transportation & Warehousing,826831,5377164,15.376711589975683
Utah,2018,Accomodation & Food Services,1483587,5377164,27.5905105367811
Utah,2018,Manufacturing,1585787,5377164,29.49114068308127
Utah,2018,"Agriculture, Forestry, Fishing & Hunting",68274,5377164,1.2697027652494883
Utah,2018,Utilities,46977,5377164,0.8736389665630433
Utah,2018,Construction,1252069,5377164,23.284932354676183
Utah,2018,"Mining, Quarrying, & Oil and Gas Extraction",113639,5377164,2.113363103673237
Utah,2019,Transportation & Warehousing,859393,5564369,15.444572421419211
Utah,2019,Accomodation & Food Services,1530215,5564369,27.50024306439778
Utah,2019,Manufacturing,1633023,5564369,29.34785597432521
Utah,2019,"Agriculture, Forestry, Fishing & Hunting",69588,5564369,1.2506000231113357
Utah,2019,Utilities,45984,5564369,0.8264009809557922
Utah,2019,Construction,1313831,5564369,23.611500243783258
Utah,2019,"Mining, Quarrying, & Oil and Gas Extraction",112335,5564369,2.0188272920074137
Utah,2020,Transportation & Warehousing,882921,5465229,16.155242534210366
Utah,2020,Accomodation & Food Services,1350258,5465229,24.706338929256212
Utah,2020,"Agriculture, Forestry, Fishing & Hunting",71907,5465229,1.3157179690000183
Utah,2020,Utilities,44431,5465229,0.8129759978950561
Utah,2020,Construction,1384989,5465229,25.341829226186128
Utah,2020,"Mining, Quarrying, & Oil and Gas Extraction",103871,5465229,1.90057909741751
Utah,2020,Manufacturing,1626852,5465229,29.767316246034703
Utah,2021,Transportation & Warehousing,914271,5821882,15.704045530294156
Utah,2021,Accomodation & Food Services,1479323,5821882,25.409704284628237
Utah,2021,"Agriculture, Forestry, Fishing & Hunting",72765,5821882,1.2498535696876028
Utah,2021,Utilities,42765,5821882,0.7345562826591127
Utah,2021,Construction,1468794,5821882,25.228852113457467
Utah,2021,"Mining, Quarrying, & Oil and Gas Extraction",105889,5821882,1.8188104808719927
Utah,2021,Manufacturing,1738075,5821882,29.854177738401432
Utah,2022,Transportation & Warehousing,947777,6229387,15.214611004260933
Utah,2022,Accomodation & Food Services,1620155,6229387,26.00825731327978
Utah,2022,"Agriculture, Forestry, Fishing & Hunting",74081,6229387,1.1892181365517986
Utah,2022,Utilities,71848,6229387,1.1533719128382938
Utah,2022,Construction,1587159,6229387,25.47857437657991
Utah,2022,"Mining, Quarrying, & Oil and Gas Extraction",118910,6229387,1.9088555583398497
Utah,2022,Manufacturing,1809457,6229387,29.04711169814943
Vermont,2015,Transportation & Warehousing,107534,1119884,9.602244518182241
Vermont,2015,Utilities,23403,1119884,2.089770011894089
Vermont,2015,Construction,188954,1119884,16.872640380610846
Vermont,2015,"Agriculture, Forestry, Fishing & Hunting",38221,1119884,3.412942769072511
Vermont,2015,"Mining, Quarrying, & Oil and Gas Extraction",7754,1119884,0.6923931407181458
Vermont,2015,Manufacturing,370764,1119884,33.10735754774602
Vermont,2015,Accomodation & Food Services,383254,1119884,34.222651631776145
Vermont,2016,Transportation & Warehousing,107338,1108744,9.681044497196828
Vermont,2016,Utilities,20945,1108744,1.889074484281313
Vermont,2016,Construction,190147,1108744,17.14976586119068
Vermont,2016,"Agriculture, Forestry, Fishing & Hunting",38853,1108744,3.5042354231454693
Vermont,2016,"Mining, Quarrying, & Oil and Gas Extraction",7669,1108744,0.6916835626618949
Vermont,2016,Manufacturing,359815,1108744,32.45248677783149
Vermont,2016,Accomodation & Food Services,383977,1108744,34.631709393692326
Vermont,2017,Transportation & Warehousing,108046,1113796,9.70069923037971
Vermont,2017,Utilities,19945,1113796,1.790722897191227
Vermont,2017,Construction,189131,1113796,16.980757697100728
Vermont,2017,"Agriculture, Forestry, Fishing & Hunting",39428,1113796,3.5399660260945454
Vermont,2017,"Mining, Quarrying, & Oil and Gas Extraction",7387,1113796,0.6632273773653343
Vermont,2017,Manufacturing,354604,1113796,31.837428038886834
Vermont,2017,Accomodation & Food Services,395255,1113796,35.487198732981625
Vermont,2018,Transportation & Warehousing,109237,1117113,9.778509425635544
Vermont,2018,"Agriculture, Forestry, Fishing & Hunting",39828,1117113,3.565261526810627
Vermont,2018,Utilities,19868,1117113,1.778513006293902
Vermont,2018,Construction,190257,1117113,17.03113292925604
Vermont,2018,"Mining, Quarrying, & Oil and Gas Extraction",7330,1117113,0.6561556440574946
Vermont,2018,Manufacturing,357923,1117113,32.039999534514415
Vermont,2018,Accomodation & Food Services,392670,1117113,35.150427933431985
Vermont,2019,Transportation & Warehousing,111199,1124265,9.890817556359044
Vermont,2019,"Agriculture, Forestry, Fishing & Hunting",42066,1124265,3.7416445411001855
Vermont,2019,Utilities,19617,1124265,1.7448733172339261
Vermont,2019,Construction,190533,1124265,16.947338928099693
Vermont,2019,"Mining, Quarrying, & Oil and Gas Extraction",7490,1124265,0.6662130369619262
Vermont,2019,Manufacturing,361096,1124265,32.118406247637346
Vermont,2019,Accomodation & Food Services,392264,1124265,34.89070637260788
Vermont,2020,Transportation & Warehousing,103690,961566,10.783451161958721
Vermont,2020,"Agriculture, Forestry, Fishing & Hunting",41919,961566,4.3594511453191975
Vermont,2020,Utilities,19064,961566,1.982599218358386
Vermont,2020,Construction,177976,961566,18.508973902987417
Vermont,2020,"Mining, Quarrying, & Oil and Gas Extraction",7226,961566,0.7514824775418433
Vermont,2020,Manufacturing,338114,961566,35.162848936006476
Vermont,2020,Accomodation & Food Services,273577,961566,28.45119315782796
Vermont,2021,Transportation & Warehousing,105272,1015774,10.363722639090978
Vermont,2021,"Agriculture, Forestry, Fishing & Hunting",42210,1015774,4.155451901702544
Vermont,2021,Utilities,19155,1015774,1.885754114596357
Vermont,2021,Construction,188135,1015774,18.52134431477868
Vermont,2021,"Mining, Quarrying, & Oil and Gas Extraction",7333,1015774,0.7219125514139956
Vermont,2021,Manufacturing,343969,1015774,33.86274899731633
Vermont,2021,Accomodation & Food Services,309700,1015774,30.489065481101115
Vermont,2022,Transportation & Warehousing,103664,1063100,9.75110525820713
Vermont,2022,"Agriculture, Forestry, Fishing & Hunting",42190,1063100,3.9685824475590255
Vermont,2022,Utilities,19494,1063100,1.833693914025021
Vermont,2022,Construction,192459,1063100,18.103565045621295
Vermont,2022,"Mining, Quarrying, & Oil and Gas Extraction",7963,1063100,0.7490358385852696
Vermont,2022,Manufacturing,349385,1063100,32.86473520835293
Vermont,2022,Accomodation & Food Services,347945,1063100,32.729282287649326
Virginia,2015,Manufacturing,2916021,11218914,25.99200778257147
Virginia,2015,Transportation & Warehousing,1529852,11218914,13.63636444668352
Virginia,2015,Accomodation & Food Services,3999226,11218914,35.647175831814025
Virginia,2015,Construction,2315461,11218914,20.638904977790183
Virginia,2015,Utilities,222152,11218914,1.9801560115355192
Virginia,2015,"Agriculture, Forestry, Fishing & Hunting",154192,11218914,1.374393279064266
Virginia,2015,"Mining, Quarrying, & Oil and Gas Extraction",82010,11218914,0.7309976705410167
Virginia,2016,Utilities,222471,11394973,1.9523609226630025
Virginia,2016,Manufacturing,2905336,11394973,25.496646635318925
Virginia,2016,Transportation & Warehousing,1565067,11394973,13.734714421877086
Virginia,2016,Accomodation & Food Services,4119491,11394973,36.15182765242182
Virginia,2016,Construction,2355586,11394973,20.67215078087504
Virginia,2016,"Agriculture, Forestry, Fishing & Hunting",158028,11394973,1.3868220661865545
Virginia,2016,"Mining, Quarrying, & Oil and Gas Extraction",68994,11394973,0.6054775206575742
Virginia,2017,Manufacturing,2927358,11590344,25.256868993707176
Virginia,2017,Transportation & Warehousing,1598894,11590344,13.795052157209483
Virginia,2017,Accomodation & Food Services,4187376,11590344,36.12814252967815
Virginia,2017,Construction,2420445,11590344,20.883288709981343
Virginia,2017,Utilities,221577,11590344,1.911737908728162
Virginia,2017,"Agriculture, Forestry, Fishing & Hunting",163769,11590344,1.4129779064365993
Virginia,2017,"Mining, Quarrying, & Oil and Gas Extraction",70925,11590344,0.6119317942590833
Virginia,2018,Manufacturing,2999384,11789391,25.44138200183538
Virginia,2018,Transportation & Warehousing,1635411,11789391,13.871887021136207
Virginia,2018,Accomodation & Food Services,4223297,11789391,35.82285972193135
Virginia,2018,Construction,2477148,11789391,21.011670577386056
Virginia,2018,Utilities,222775,11789391,1.8896226276658397
Virginia,2018,"Agriculture, Forestry, Fishing & Hunting",160492,11789391,1.3613256189399436
Virginia,2018,"Mining, Quarrying, & Oil and Gas Extraction",70884,11789391,0.60125243110522
Virginia,2019,Manufacturing,3044075,11980672,25.4082158329683
Virginia,2019,Transportation & Warehousing,1715639,11980672,14.320056504342995
Virginia,2019,Accomodation & Food Services,4225941,11980672,35.27298802604729
Virginia,2019,Construction,2547740,11980672,21.26541816686076
Virginia,2019,Utilities,222985,11980672,1.861206115984145
Virginia,2019,"Agriculture, Forestry, Fishing & Hunting",153100,11980672,1.277891590722123
Virginia,2019,"Mining, Quarrying, & Oil and Gas Extraction",71192,11980672,0.5942237630743918
Virginia,2020,Manufacturing,2926344,10969035,26.67822648026923
Virginia,2020,Transportation & Warehousing,1736019,10969035,15.826542626584745
Virginia,2020,Accomodation & Food Services,3352990,10969035,30.567775560931292
Virginia,2020,Construction,2520235,10969035,22.975904443736393
Virginia,2020,Utilities,222209,10969035,2.0257844012713973
Virginia,2020,"Agriculture, Forestry, Fishing & Hunting",150172,10969035,1.3690538866910353
Virginia,2020,"Mining, Quarrying, & Oil and Gas Extraction",61066,10969035,0.5567126005159068
Virginia,2021,Manufacturing,2963317,11404465,25.983831771152786
Virginia,2021,Transportation & Warehousing,1820536,11404465,15.963361718414673
Virginia,2021,Accomodation & Food Services,3635836,11404465,31.88081159440623
Virginia,2021,Construction,2551747,11404465,22.37498207938733
Virginia,2021,Utilities,219095,11404465,1.9211335209499087
Virginia,2021,"Agriculture, Forestry, Fishing & Hunting",153370,11404465,1.3448241543991761
Virginia,2021,"Mining, Quarrying, & Oil and Gas Extraction",60564,11404465,0.5310551612898983
Virginia,2022,Manufacturing,3033080,12008406,25.257973456260558
Virginia,2022,Transportation & Warehousing,1980356,12008406,16.49141443085785
Virginia,2022,Accomodation & Food Services,3942326,12008406,32.82971944819321
Virginia,2022,Construction,2617015,12008406,21.793192202195698
Virginia,2022,Utilities,219322,12008406,1.8264039373752021
Virginia,2022,"Agriculture, Forestry, Fishing & Hunting",152692,12008406,1.2715426177296139
Virginia,2022,"Mining, Quarrying, & Oil and Gas Extraction",63615,12008406,0.5297539073878749
Washington,2015,Utilities,229119,11592069,1.9765151501427398
Washington,2015,Manufacturing,3614731,11592069,31.182794029262595
Washington,2015,Transportation & Warehousing,1416524,11592069,12.21976853312381
Washington,2015,Accomodation & Food Services,3106765,11592069,26.8007807752007
Washington,2015,"Agriculture, Forestry, Fishing & Hunting",1231245,11592069,10.621442988305194
Washington,2015,Construction,1965604,11592069,16.956455314405048
Washington,2015,"Mining, Quarrying, & Oil and Gas Extraction",28081,11592069,0.2422432095599155
Washington,2016,Utilities,223940,11910147,1.8802454747200013
Washington,2016,Manufacturing,3604254,11910147,30.262044624638136
Washington,2016,Transportation & Warehousing,1457216,11910147,12.23507988608369
Washington,2016,Accomodation & Food Services,3228709,11910147,27.10889294649344
Washington,2016,"Agriculture, Forestry, Fishing & Hunting",1257601,11910147,10.559072024887687
Washington,2016,Construction,2109910,11910147,17.715230550890766
Washington,2016,"Mining, Quarrying, & Oil and Gas Extraction",28517,11910147,0.23943449228628327
Washington,2017,Utilities,227930,12112295,1.8818068747499959
Washington,2017,Manufacturing,3535001,12112295,29.185228728329353
Washington,2017,Transportation & Warehousing,1493926,12112295,12.33396313415418
Washington,2017,Accomodation & Food Services,3303111,12112295,27.270727801791484
Washington,2017,"Agriculture, Forestry, Fishing & Hunting",1264011,12112295,10.435767953141827
Washington,2017,Construction,2258390,12112295,18.64543424677157
Washington,2017,"Mining, Quarrying, & Oil and Gas Extraction",29926,12112295,0.24707126106159072
Washington,2018,Utilities,231387,12528756,1.846847364574743
Washington,2018,Manufacturing,3583661,12528756,28.603486251947118
Washington,2018,Transportation & Warehousing,1583515,12528756,12.639044131755778
Washington,2018,Accomodation & Food Services,3407809,12528756,27.199899175943727
Washington,2018,"Agriculture, Forestry, Fishing & Hunting",1281444,12528756,10.22802263848063
Washington,2018,Construction,2410110,12528756,19.236626525410824
Washington,2018,"Mining, Quarrying, & Oil and Gas Extraction",30830,12528756,0.24607391188718178
Washington,2019,Utilities,234548,12704090,1.8462400691430871
Washington,2019,Manufacturing,3663140,12704090,28.83433602879073
Washington,2019,Transportation & Warehousing,1603003,12704090,12.618007271673925
Washington,2019,Accomodation & Food Services,3462954,12704090,27.258575781500287
Washington,2019,"Agriculture, Forestry, Fishing & Hunting",1239007,12704090,9.752819761195017
Washington,2019,Construction,2474467,12704090,19.477719380136634
Washington,2019,"Mining, Quarrying, & Oil and Gas Extraction",26971,12704090,0.21230170756032113
Washington,2020,Utilities,233908,11473695,2.0386457893468495
Washington,2020,Manufacturing,3401458,11473695,29.645706984541597
Washington,2020,Transportation & Warehousing,1558270,11473695,13.581239522228888
Washington,2020,Accomodation & Food Services,2657914,11473695,23.165283720719437
Washington,2020,"Agriculture, Forestry, Fishing & Hunting",1192162,11473695,10.390392981511187
Washington,2020,Construction,2405267,11473695,20.963316525321616
Washington,2020,"Mining, Quarrying, & Oil and Gas Extraction",24716,11473695,0.21541447633042365
Washington,2021,Utilities,236264,11720372,2.0158404528456946
Washington,2021,Manufacturing,3252350,11720372,27.74954583352815
Washington,2021,Transportation & Warehousing,1641457,11720372,14.00516126962523
Washington,2021,Accomodation & Food Services,2867047,11720372,24.462081920266694
Washington,2021,"Agriculture, Forestry, Fishing & Hunting",1163988,11720372,9.93132299896283
Washington,2021,Construction,2533907,11720372,21.6196806722517
Washington,2021,"Mining, Quarrying, & Oil and Gas Extraction",25359,11720372,0.2163668525196982
Washington,2022,Utilities,235568,12512420,1.8826733757338707
Washington,2022,Manufacturing,3359257,12512420,26.84738044279204
Washington,2022,Transportation & Warehousing,1848385,12512420,14.77240214123247
Washington,2022,Accomodation & Food Services,3274054,12512420,26.16643303213927
Washington,2022,"Agriculture, Forestry, Fishing & Hunting",1135994,12512420,9.078931173985529
Washington,2022,Construction,2635861,12512420,21.065956865258677
Washington,2022,"Mining, Quarrying, & Oil and Gas Extraction",23301,12512420,0.18622296885814255
West Virginia,2015,Transportation & Warehousing,318405,2511632,12.67721545194519
West Virginia,2015,Construction,434129,2511632,17.28473757302025
West Virginia,2015,Utilities,60587,2511632,2.412256254100919
West Virginia,2015,Accomodation & Food Services,803893,2511632,32.00679876669831
West Virginia,2015,"Agriculture, Forestry, Fishing & Hunting",21879,2511632,0.8711069137516961
West Virginia,2015,"Mining, Quarrying, & Oil and Gas Extraction",300920,2511632,11.981054549392587
West Virginia,2015,Manufacturing,571819,2511632,22.76683049109105
West Virginia,2016,Transportation & Warehousing,310277,2394950,12.955468798931083
West Virginia,2016,Construction,406958,2394950,16.992338044635588
West Virginia,2016,Utilities,62022,2394950,2.5896991586463183
West Virginia,2016,Accomodation & Food Services,799586,2394950,33.3863337439195
West Virginia,2016,"Agriculture, Forestry, Fishing & Hunting",22047,2394950,0.9205620159084741
West Virginia,2016,"Mining, Quarrying, & Oil and Gas Extraction",232642,2394950,9.71385623916992
West Virginia,2016,Manufacturing,561418,2394950,23.44174199878912
West Virginia,2017,Transportation & Warehousing,315426,2432854,12.965266308623535
West Virginia,2017,Construction,423384,2432854,17.402770573162222
West Virginia,2017,Utilities,63579,2432854,2.6133504106699372
West Virginia,2017,Accomodation & Food Services,798050,2432854,32.80303709141609
West Virginia,2017,"Agriculture, Forestry, Fishing & Hunting",21675,2432854,0.8909289254513423
West Virginia,2017,"Mining, Quarrying, & Oil and Gas Extraction",251844,2432854,10.351792585991596
West Virginia,2017,Manufacturing,558896,2432854,22.97285410468528
West Virginia,2018,Manufacturing,563424,2559589,22.012284003408357
West Virginia,2018,Transportation & Warehousing,328541,2559589,12.835693542986784
West Virginia,2018,Construction,526155,2559589,20.556229925976396
West Virginia,2018,Utilities,63947,2559589,2.498330786700521
West Virginia,2018,Accomodation & Food Services,795753,2559589,31.089092819198704
West Virginia,2018,"Agriculture, Forestry, Fishing & Hunting",21321,2559589,0.8329852956861434
